,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,add_trees,use_pf,pf_add,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split
3833,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.566412,0.101762,52.3781,14.5407,34.3774,11.0919,0,0,0.566959,0.102379,53.0051,14.5412,34.4104,11.0929,0,0,0.5,0,0,0,0.7,0.1,1.0,150,0,0,0.7,0.1,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3834,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.54952,0.099504,46.8837,13.6787,31.9877,8.71283,0,0,0.549539,0.0998853,47.3756,13.6157,31.942,8.6997,0,0,0.5,0,0,0,0.7,0.1,1.0,200,0,0,0.7,0.1,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3835,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.503654,0.07028,74.4442,6.12156,74.8051,0.861747,0,0,0.50314,0.0702338,74.208,7.05332,74.8161,0.872905,0,0,0.5,0,0,0,0.7,0.25,1.0,0,0,0,0.7,0.25,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3836,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.571117,0.115016,65.296,10.4175,41.1041,13.5242,0,0,0.571048,0.11556,65.7548,10.045,41.0585,13.4949,0,0,0.5,0,0,0,0.7,0.25,1.0,50,0,0,0.7,0.25,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3837,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.563628,0.112185,57.1083,13.7707,35.0506,11.1805,0,0,0.564183,0.113405,57.703,13.6883,35.0824,11.1609,0,0,0.5,0,0,0,0.7,0.25,1.0,100,0,0,0.7,0.25,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3838,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.555011,0.112463,51.151,14.3915,33.2434,10.5434,0,0,0.554169,0.11348,51.745,14.3092,33.2011,10.5389,0,0,0.5,0,0,0,0.7,0.25,1.0,150,0,0,0.7,0.25,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3839,maddock,adult_size_48842,200,30162,1,0.3,200,2,1,0.00999998,1768,0.00528356,8231.72,0.01,0.54794,0.106849,49.6377,14.8168,32.6319,10.1874,0,0,0.548201,0.107906,49.7902,14.6625,32.6159,10.1567,0,0,0.5,0,0,0,0.7,0.25,1.0,200,0,0,0.7,0.25,1,10,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3840,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.528733,0.0885822,75.208,0.35642,75.1078,0.0868803,0,0,0.528631,0.0886436,75.2278,0.475314,75.1076,0.347189,0,0,0.5,0,0,0,0.1,0.1,1.0,0,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3841,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.536862,0.119211,75.2624,0.416832,74.9178,0.612125,0,0,0.537359,0.11921,75.2802,0.542381,74.9029,0.710081,0,0,0.5,0,0,0,0.1,0.1,1.0,6,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3842,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.612345,0.10051,75.4586,0.776381,70.1185,6.92099,0,0,0.611739,0.100261,75.4757,0.840949,70.1246,6.90997,0,0,0.5,0,0,0,0.1,0.1,1.0,12,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3843,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.616012,0.102557,75.4262,0.699028,54.4531,14.3573,0,0,0.615629,0.102063,75.4373,0.771924,54.4291,14.3237,0,0,0.5,0,0,0,0.1,0.1,1.0,18,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3844,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.624243,0.113553,74.8612,3.81307,39.2027,13.0083,0,0,0.622975,0.114082,74.8491,3.35431,39.1232,12.9774,0,0,0.5,0,0,0,0.1,0.1,1.0,25,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3845,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.526794,0.110296,75.2548,0.42489,75.1077,0.0867997,0,0,0.526392,0.110089,75.2453,0.530924,75.1077,0.347022,0,0,0.5,0,0,0,0.1,0.25,1.0,0,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3846,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.516446,0.116369,75.2713,0.459445,75.0224,0.298453,0,0,0.517004,0.115289,75.286,0.597841,75.022,0.456067,0,0,0.5,0,0,0,0.1,0.25,1.0,6,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3847,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.60835,0.115821,75.5028,0.882416,73.63,3.55142,0,0,0.607624,0.115997,75.5503,0.966454,73.6026,3.55547,0,0,0.5,0,0,0,0.1,0.25,1.0,12,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3848,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.610031,0.11284,75.4423,0.671182,64.741,11.5344,0,0,0.608931,0.113232,75.4784,0.756794,64.6391,11.6525,0,0,0.5,0,0,0,0.1,0.25,1.0,18,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3849,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.626275,0.108927,75.5666,0.92876,51.5057,15.405,0,0,0.625744,0.10867,75.5679,1.02559,51.5041,15.396,0,0,0.5,0,0,0,0.1,0.25,1.0,25,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3850,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.521212,0.102804,75.2647,0.492287,75.0955,0.0996211,0,0,0.520757,0.102421,75.272,0.632175,75.0943,0.360896,0,0,0.5,0,0,0,0.3,0.1,1.0,0,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3851,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.526476,0.130357,75.2579,0.476085,72.2949,4.77021,0,0,0.526991,0.130516,75.2687,0.622284,72.3168,4.8208,0,0,0.5,0,0,0,0.3,0.1,1.0,6,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3852,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.601217,0.117883,75.3464,0.669262,55.1094,15.6407,0,0,0.600853,0.118232,75.3368,0.78857,55.0419,15.6471,0,0,0.5,0,0,0,0.3,0.1,1.0,12,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3853,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.602754,0.12184,74.5246,2.86702,38.5501,13.4201,0,0,0.60305,0.122059,74.6582,2.24336,38.5574,13.4727,0,0,0.5,0,0,0,0.3,0.1,1.0,18,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3854,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.612029,0.106403,71.8688,6.09119,31.9555,9.5856,0,0,0.611628,0.107172,72.3717,5.22809,31.9349,9.61599,0,0,0.5,0,0,0,0.3,0.1,1.0,25,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3855,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.509579,0.103173,75.2256,0.410837,75.105,0.0872943,0,0,0.509366,0.102758,75.2308,0.558503,75.1065,0.349243,0,0,0.5,0,0,0,0.3,0.25,1.0,0,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3856,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.52467,0.128579,75.2989,0.524479,73.1933,3.54162,0,0,0.525091,0.128008,75.3076,0.668042,73.1874,3.61949,0,0,0.5,0,0,0,0.3,0.25,1.0,6,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3857,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.585399,0.118749,75.3526,0.587477,58.702,14.1923,0,0,0.585483,0.119033,75.3731,0.688282,58.7602,14.181,0,0,0.5,0,0,0,0.3,0.25,1.0,12,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3858,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.596841,0.121426,75.1211,1.58127,44.0203,14.9515,0,0,0.596611,0.121077,75.0635,2.34953,43.9827,14.9101,0,0,0.5,0,0,0,0.3,0.25,1.0,18,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3859,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.614012,0.113482,74.6838,2.13276,35.7248,11.9726,0,0,0.614685,0.113819,74.3398,2.6677,35.8125,12.0782,0,0,0.5,0,0,0,0.3,0.25,1.0,25,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3860,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.520189,0.104633,75.2717,0.47797,75.0609,0.193501,0,0,0.519445,0.10421,75.276,0.600527,75.0572,0.422633,0,0,0.5,0,0,0,0.5,0.1,1.0,0,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3861,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.525842,0.133179,75.3008,0.650783,68.2842,8.35262,0,0,0.526101,0.133871,75.3087,0.750849,68.287,8.40695,0,0,0.5,0,0,0,0.5,0.1,1.0,6,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3862,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.586098,0.12258,75.0605,0.984625,51.6078,16.377,0,0,0.586312,0.122291,75.1568,0.855509,51.6395,16.3633,0,0,0.5,0,0,0,0.5,0.1,1.0,12,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3863,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.5953,0.115982,74.1326,3.42532,38.2644,12.7124,0,0,0.595023,0.115919,74.271,3.06388,38.2529,12.7464,0,0,0.5,0,0,0,0.5,0.1,1.0,18,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3864,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.59967,0.112362,71.9693,5.81487,33.9105,10.1241,0,0,0.599605,0.111911,72.1775,5.72183,33.9396,10.1335,0,0,0.5,0,0,0,0.5,0.1,1.0,25,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3865,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.521078,0.113832,75.1838,0.260927,75.0842,0.147693,0,0,0.520545,0.11536,75.1852,0.454394,75.08,0.361694,0,0,0.5,0,0,0,0.5,0.25,1.0,0,0,0,0.5,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3866,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.507094,0.129977,75.2205,0.313105,68.4736,9.23238,0,0,0.507218,0.129682,75.2314,0.501438,68.4786,9.18926,0,0,0.5,0,0,0,0.5,0.25,1.0,6,0,0,0.5,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3867,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.580642,0.129949,75.3299,0.723771,53.5178,14.8557,0,0,0.580563,0.13031,75.3128,0.818836,53.4892,14.8419,0,0,0.5,0,0,0,0.5,0.25,1.0,12,0,0,0.5,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3868,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.588662,0.125915,74.8067,2.81393,40.1658,13.9728,0,0,0.588218,0.126267,75.0248,1.61026,40.1415,13.9422,0,0,0.5,0,0,0,0.5,0.25,1.0,18,0,0,0.5,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3869,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.587357,0.112705,73.6167,3.2167,33.1694,8.60496,0,0,0.587631,0.113562,73.2481,4.31102,33.2234,8.69615,0,0,0.5,0,0,0,0.5,0.25,1.0,25,0,0,0.5,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3870,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.521348,0.120574,75.0655,3.60094,74.985,0.451923,0,0,0.520545,0.120702,75.0644,3.60954,74.9795,0.585176,0,0,0.5,0,0,0,0.7,0.1,1.0,0,0,0,0.7,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3871,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.522456,0.119279,75.2265,0.455194,65.5611,10.1049,0,0,0.522454,0.119734,75.2282,0.556511,65.565,10.0707,0,0,0.5,0,0,0,0.7,0.1,1.0,6,0,0,0.7,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3872,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.579005,0.123731,75.0941,0.910822,50.5706,15.2362,0,0,0.57904,0.123512,75.0493,1.1326,50.5063,15.2024,0,0,0.5,0,0,0,0.7,0.1,1.0,12,0,0,0.7,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3873,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.582533,0.126064,73.983,2.8975,39.6779,13.728,0,0,0.582049,0.125789,74.0616,2.93867,39.6371,13.6549,0,0,0.5,0,0,0,0.7,0.1,1.0,18,0,0,0.7,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3874,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.595143,0.123373,71.801,6.46247,35.0008,10.5382,0,0,0.595731,0.123307,72.328,6.20407,35.0357,10.6283,0,0,0.5,0,0,0,0.7,0.1,1.0,25,0,0,0.7,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3875,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.525501,0.115006,75.304,0.556463,75.0644,0.248993,0,0,0.525597,0.114714,75.3118,0.650021,75.0585,0.406995,0,0,0.5,0,0,0,0.7,0.25,1.0,0,0,0,0.7,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3876,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.518466,0.128379,75.2407,0.367306,68.4211,9.34628,0,0,0.51824,0.128925,75.2466,0.547447,68.391,9.40216,0,0,0.5,0,0,0,0.7,0.25,1.0,6,0,0,0.7,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3877,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.580323,0.11226,75.2746,0.784678,50.1561,15.0893,0,0,0.5807,0.112766,75.226,0.926536,50.131,15.0936,0,0,0.5,0,0,0,0.7,0.25,1.0,12,0,0,0.7,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3878,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.585181,0.123034,74.5928,2.09751,40.4147,13.3982,0,0,0.585032,0.123254,74.6503,2.11866,40.4109,13.3205,0,0,0.5,0,0,0,0.7,0.25,1.0,18,0,0,0.7,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3879,maddock,adult_size_48842,200,30162,1,0.3,25,4,1,0.00999406,1769,0.00528063,3035.2,0.01,0.582129,0.117474,73.2599,4.89736,34.9705,10.4875,0,0,0.583301,0.117931,72.9993,5.29233,34.9777,10.4318,0,0,0.5,0,0,0,0.7,0.25,1.0,25,0,0,0.7,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3880,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.515562,0.0683469,74.9555,3.56378,75.1077,0.0863342,0,0,0.51528,0.0677158,74.9607,3.59497,75.1068,0.348325,0,0,0.5,0,0,0,0.1,0.1,1.0,0,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3881,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.547312,0.115343,75.2775,0.489757,71.437,6.17741,0,0,0.547315,0.116198,75.2918,0.590844,71.3931,6.25553,0,0,0.5,0,0,0,0.1,0.1,1.0,12,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3882,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.568352,0.122535,74.8469,2.02643,48.1726,16.1766,0,0,0.569252,0.123072,74.8937,1.55843,48.2185,16.1354,0,0,0.5,0,0,0,0.1,0.1,1.0,25,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3883,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.602504,0.113339,72.1022,5.68689,35.0018,11.7922,0,0,0.603265,0.11325,72.045,5.83195,34.9968,11.7336,0,0,0.5,0,0,0,0.1,0.1,1.0,37,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3884,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.611426,0.108969,68.1546,9.31023,32.318,9.46411,0,0,0.610686,0.109203,68.9179,9.47435,32.3318,9.51048,0,0,0.5,0,0,0,0.1,0.1,1.0,50,0,0,0.1,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3885,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.533411,0.0970158,75.2544,0.437087,75.1075,0.086813,0,0,0.533906,0.0966569,74.7421,5.09109,75.1075,0.347062,0,0,0.5,0,0,0,0.1,0.25,1.0,0,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3886,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.557237,0.109673,75.2661,0.447538,73.9809,2.1474,0,0,0.556646,0.110321,75.2689,0.57332,73.9816,2.17472,0,0,0.5,0,0,0,0.1,0.25,1.0,12,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3887,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.59108,0.115672,75.369,0.611177,62.5824,11.8696,0,0,0.59086,0.116895,75.3949,0.733913,62.5396,11.8912,0,0,0.5,0,0,0,0.1,0.25,1.0,25,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3888,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.608317,0.116348,75.2713,0.971622,47.772,16.256,0,0,0.608599,0.116325,75.2599,1.0044,47.8142,16.2821,0,0,0.5,0,0,0,0.1,0.25,1.0,37,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3889,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.623428,0.110371,74.1521,3.80973,35.4108,11.4798,0,0,0.622967,0.111099,73.9615,4.60643,35.429,11.5378,0,0,0.5,0,0,0,0.1,0.25,1.0,50,0,0,0.1,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3890,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.512495,0.09078,75.1979,0.299789,75.0592,0.21271,0,0,0.512892,0.0905849,75.2065,0.494968,75.0598,0.38587,0,0,0.5,0,0,0,0.3,0.1,1.0,0,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3891,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.547088,0.128861,75.238,0.698273,63.509,12.9022,0,0,0.5473,0.128983,75.2335,0.915848,63.5232,12.9232,0,0,0.5,0,0,0,0.3,0.1,1.0,12,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3892,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.570816,0.116204,71.7646,5.06651,39.166,13.1034,0,0,0.571297,0.115727,72.029,4.91843,39.2131,13.1192,0,0,0.5,0,0,0,0.3,0.1,1.0,25,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3893,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.592135,0.11599,66.4961,10.3378,34.5839,11.0701,0,0,0.592466,0.116895,67.041,9.64198,34.5754,11.1586,0,0,0.5,0,0,0,0.3,0.1,1.0,37,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3894,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.596427,0.118238,64.8911,10.376,32.6144,8.89722,0,0,0.59768,0.118519,64.955,10.9646,32.6914,8.92324,0,0,0.5,0,0,0,0.3,0.1,1.0,50,0,0,0.3,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3895,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.519887,0.0927167,74.9531,3.57434,75.0983,0.130043,0,0,0.51994,0.0931718,74.9668,3.59532,75.0992,0.371923,0,0,0.5,0,0,0,0.3,0.25,1.0,0,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3896,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.556566,0.127774,75.2146,0.585627,64.1811,12.4724,0,0,0.556706,0.127077,75.232,0.710721,64.1739,12.4434,0,0,0.5,0,0,0,0.3,0.25,1.0,12,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3897,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.586097,0.122063,74.0862,2.88241,40.6364,13.2388,0,0,0.585567,0.121259,74.1119,2.82393,40.5912,13.2347,0,0,0.5,0,0,0,0.3,0.25,1.0,25,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3898,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.598942,0.112018,70.8703,7.10152,33.806,10.9617,0,0,0.598451,0.112231,70.6638,7.44996,33.7743,10.9474,0,0,0.5,0,0,0,0.3,0.25,1.0,37,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3899,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.588324,0.112334,66.6643,9.75194,30.5586,7.40623,0,0,0.588716,0.112204,66.9366,9.61095,30.5472,7.4472,0,0,0.5,0,0,0,0.3,0.25,1.0,50,0,0,0.3,0.25,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3900,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.510251,0.107932,75.2687,0.530363,74.9313,0.543228,0,0,0.510595,0.107317,75.0268,3.57414,74.9191,0.596037,0,0,0.5,0,0,0,0.5,0.1,1.0,0,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3901,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.553838,0.129727,74.9097,1.48747,57.1185,15.0106,0,0,0.554483,0.13047,74.9397,1.63365,57.1694,15.0108,0,0,0.5,0,0,0,0.5,0.1,1.0,12,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
3902,maddock,adult_size_48842,200,30162,1,0.3,50,4,1,0.0099832,1770,0.00527275,4198.05,0.01,0.56118,0.119915,71.2226,6.18467,39.5853,13.6087,0,0,0.560356,0.121155,71.6757,5.70767,39.5908,13.5623,0,0,0.5,0,0,0,0.5,0.1,1.0,25,0,0,0.5,0.1,1,1,100,0,0.5,1,1,1,5,1,1,1,1,1,2,0
