,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,use_pf,pf_add,add_trees,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split,split_pb_ratio
528,xgboost,abalone_size_4177,20,4177,0,0.3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
529,xgboost,abalone_size_4177,20,4177,0,0.2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
530,xgboost,abalone_size_4177,20,4177,0,0.3,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.01263,0.0384192,0,0,0,0,0,0,2.17197,0.127891,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
534,xgboost,abalone_size_4177,20,4177,0,0.3,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0932,0.0663992,0,0,0,0,0,0,2.19511,0.110532,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
535,xgboost,abalone_size_4177,20,4177,0,0.1,100,5,0,0,0,0,0,0,0,0,0,0,0,0,2.26007,0.0312542,0,0,0,0,0,0,2.30223,0.112205,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
537,xgboost,abalone_size_4177,20,4177,0,0.3,500,3,0,0,0,0,0,0,0,0,0,0,0,0,2.00422,0.0517672,0,0,0,0,0,0,2.17055,0.119544,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
540,xgboost,abalone_size_4177,20,4177,0,0.2,400,5,0,0,0,0,0,0,0,0,0,0,0,0,1.99894,0.0446137,0,0,0,0,0,0,2.16473,0.118737,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
543,xgboost,abalone_size_4177,20,4177,0,0.3,600,6,0,0,0,0,0,0,0,0,0,0,0,0,2.06221,0.0696799,0,0,0,0,0,0,2.18791,0.114129,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
545,xgboost,abalone_size_4177,20,4177,0,0.2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
546,xgboost,abalone_size_4177,20,4177,0,0.2,50,3,0,0,0,0,0,0,0,0,0,0,0,0,2.37687,0.0341468,0,0,0,0,0,0,2.40312,0.106148,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
548,xgboost,abalone_size_4177,20,4177,0,0.3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
552,xgboost,abalone_size_4177,20,4177,0,0.1,50,3,0,0,0,0,0,0,0,0,0,0,0,0,3.04878,0.0251893,0,0,0,0,0,0,3.04554,0.133811,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
554,xgboost,abalone_size_4177,20,4177,0,0.2,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13487,0.0517181,0,0,0,0,0,0,2.20856,0.104302,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
555,xgboost,abalone_size_4177,20,4177,0,0.2,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.10874,0.054219,0,0,0,0,0,0,2.1957,0.118798,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
558,xgboost,abalone_size_4177,20,4177,0,0.3,100,5,0,0,0,0,0,0,0,0,0,0,0,0,2.01413,0.027423,0,0,0,0,0,0,2.16435,0.11666,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
559,xgboost,abalone_size_4177,20,4177,0,0.3,25,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5854,0.0526611,0,0,0,0,0,0,2.59212,0.0983979,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
561,xgboost,abalone_size_4177,20,4177,0,0.3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
564,xgboost,abalone_size_4177,20,4177,0,0.2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
565,xgboost,abalone_size_4177,20,4177,0,0.1,600,5,0,0,0,0,0,0,0,0,0,0,0,0,1.99289,0.0447096,0,0,0,0,0,0,2.16752,0.114672,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
566,xgboost,abalone_size_4177,20,4177,0,0.1,500,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0283,0.0379905,0,0,0,0,0,0,2.16782,0.121096,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
567,xgboost,abalone_size_4177,20,4177,0,0.2,50,6,0,0,0,0,0,0,0,0,0,0,0,0,2.30404,0.0574771,0,0,0,0,0,0,2.33907,0.0884773,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
569,xgboost,abalone_size_4177,20,4177,0,0.2,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.05388,0.0255584,0,0,0,0,0,0,2.17301,0.12577,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
573,xgboost,abalone_size_4177,20,4177,0,0.1,400,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13451,0.0514978,0,0,0,0,0,0,2.20922,0.107663,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
575,xgboost,abalone_size_4177,20,4177,0,0.3,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11625,0.0465617,0,0,0,0,0,0,2.19921,0.117399,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
576,xgboost,abalone_size_4177,20,4177,0,0.2,50,5,0,0,0,0,0,0,0,0,0,0,0,0,2.28046,0.0357101,0,0,0,0,0,0,2.32071,0.111581,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
578,xgboost,abalone_size_4177,20,4177,0,0.2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
582,xgboost,abalone_size_4177,20,4177,0,0.1,150,5,0,0,0,0,0,0,0,0,0,0,0,0,2.09832,0.0291697,0,0,0,0,0,0,2.19161,0.117069,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
584,xgboost,abalone_size_4177,20,4177,0,0.3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
591,xgboost,abalone_size_4177,20,4177,0,0.1,600,5,0,0,0,0,0,0,0,0,0,0,0,0,2.11265,0.0427101,0,0,0,0,0,0,2.1975,0.107461,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
593,xgboost,abalone_size_4177,20,4177,0,0.1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
594,xgboost,abalone_size_4177,20,4177,0,0.2,50,5,0,0,0,0,0,0,0,0,0,0,0,0,2.31631,0.03739,0,0,0,0,0,0,2.3462,0.108899,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
595,xgboost,abalone_size_4177,20,4177,0,0.3,200,6,0,0,0,0,0,0,0,0,0,0,0,0,2.06833,0.0562615,0,0,0,0,0,0,2.18749,0.109098,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
597,xgboost,abalone_size_4177,20,4177,0,0.2,50,6,0,0,0,0,0,0,0,0,0,0,0,0,2.29495,0.0520785,0,0,0,0,0,0,2.3321,0.0908206,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
600,xgboost,abalone_size_4177,20,4177,0,0.2,500,5,0,0,0,0,0,0,0,0,0,0,0,0,2.06192,0.0876977,0,0,0,0,0,0,2.18733,0.110565,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
603,xgboost,abalone_size_4177,20,4177,0,0.1,200,6,0,0,0,0,0,0,0,0,0,0,0,0,2.09464,0.0431374,0,0,0,0,0,0,2.18872,0.10847,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
604,xgboost,abalone_size_4177,20,4177,0,0.1,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11994,0.0471021,0,0,0,0,0,0,2.19902,0.113123,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
608,xgboost,abalone_size_4177,20,4177,0,0.3,600,6,0,0,0,0,0,0,0,0,0,0,0,0,1.92344,0.08716,0,0,0,0,0,0,2.17635,0.11501,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
610,xgboost,abalone_size_4177,20,4177,0,0.2,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2.44807,0.0296422,0,0,0,0,0,0,2.46983,0.113025,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
612,xgboost,abalone_size_4177,20,4177,0,0.3,25,3,0,0,0,0,0,0,0,0,0,0,0,0,2.60241,0.0566011,0,0,0,0,0,0,2.61137,0.0972469,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
614,xgboost,abalone_size_4177,20,4177,0,0.1,300,6,0,0,0,0,0,0,0,0,0,0,0,0,2.08578,0.0488186,0,0,0,0,0,0,2.18609,0.108278,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
615,xgboost,abalone_size_4177,20,4177,0,0.3,300,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0633,0.0629374,0,0,0,0,0,0,2.18413,0.107918,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
617,xgboost,abalone_size_4177,20,4177,0,0.2,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13056,0.0522061,0,0,0,0,0,0,2.20486,0.107721,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
621,xgboost,abalone_size_4177,20,4177,0,0.2,150,5,0,0,0,0,0,0,0,0,0,0,0,0,2.02093,0.0315404,0,0,0,0,0,0,2.16459,0.117106,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
626,xgboost,abalone_size_4177,20,4177,0,0.3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2.04066,0.0287139,0,0,0,0,0,0,2.17128,0.123904,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
632,xgboost,abalone_size_4177,20,4177,0,0.2,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11439,0.0305635,0,0,0,0,0,0,2.19605,0.118523,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
634,xgboost,abalone_size_4177,20,4177,0,0.2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
636,xgboost,abalone_size_4177,20,4177,0,0.1,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11025,0.0542179,0,0,0,0,0,0,2.19746,0.114442,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
638,xgboost,abalone_size_4177,20,4177,0,0.2,100,5,0,0,0,0,0,0,0,0,0,0,0,0,2.06612,0.0285902,0,0,0,0,0,0,2.17428,0.119268,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
639,xgboost,abalone_size_4177,20,4177,0,0.2,600,6,0,0,0,0,0,0,0,0,0,0,0,0,2.06747,0.0619559,0,0,0,0,0,0,2.18345,0.116499,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
640,xgboost,abalone_size_4177,20,4177,0,0.3,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.10508,0.0369634,0,0,0,0,0,0,2.19586,0.130702,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
642,xgboost,abalone_size_4177,20,4177,0,0.2,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2.4545,0.0349758,0,0,0,0,0,0,2.47165,0.104378,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
644,xgboost,abalone_size_4177,20,4177,0,0.1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
645,xgboost,abalone_size_4177,20,4177,0,0.3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
647,xgboost,abalone_size_4177,20,4177,0,0.1,50,3,0,0,0,0,0,0,0,0,0,0,0,0,3.04697,0.0244877,0,0,0,0,0,0,3.04368,0.133326,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
648,xgboost,abalone_size_4177,20,4177,0,0.2,500,6,0,0,0,0,0,0,0,0,0,0,0,0,2.06079,0.053362,0,0,0,0,0,0,2.18398,0.119944,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
649,xgboost,abalone_size_4177,20,4177,0,0.1,200,6,0,0,0,0,0,0,0,0,0,0,0,0,2.05484,0.0315031,0,0,0,0,0,0,2.17398,0.114592,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
658,xgboost,abalone_size_4177,20,4177,0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
662,xgboost,abalone_size_4177,20,4177,0,0.2,200,6,0,0,0,0,0,0,0,0,0,0,0,0,2.07568,0.0510818,0,0,0,0,0,0,2.18505,0.112548,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
663,xgboost,abalone_size_4177,20,4177,0,0.1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
666,xgboost,abalone_size_4177,20,4177,0,0.2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
671,xgboost,abalone_size_4177,20,4177,0,0.3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
674,xgboost,abalone_size_4177,20,4177,0,0.3,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.1135,0.0532142,0,0,0,0,0,0,2.19664,0.115539,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
675,xgboost,abalone_size_4177,20,4177,0,0.1,500,6,0,0,0,0,0,0,0,0,0,0,0,0,2.09314,0.0544628,0,0,0,0,0,0,2.19031,0.107067,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
677,xgboost,abalone_size_4177,20,4177,0,0.3,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.02645,0.0359889,0,0,0,0,0,0,2.16917,0.126174,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
679,xgboost,abalone_size_4177,20,4177,0,0.1,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.1221,0.0499617,0,0,0,0,0,0,2.20189,0.10965,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
680,xgboost,abalone_size_4177,20,4177,0,0.2,200,5,0,0,0,0,0,0,0,0,0,0,0,0,1.99938,0.0328141,0,0,0,0,0,0,2.16436,0.11646,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
682,xgboost,abalone_size_4177,20,4177,0,0.2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.05462,0.0281482,0,0,0,0,0,0,2.16938,0.115871,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
683,xgboost,abalone_size_4177,20,4177,0,0.1,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.34308,0.0304472,0,0,0,0,0,0,2.36941,0.110538,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
685,xgboost,abalone_size_4177,20,4177,0,0.2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
687,xgboost,abalone_size_4177,20,4177,0,0.1,50,6,0,0,0,0,0,0,0,0,0,0,0,0,3.03962,0.0236931,0,0,0,0,0,0,3.036,0.136021,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
689,xgboost,abalone_size_4177,20,4177,0,0.3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
691,xgboost,abalone_size_4177,20,4177,0,0.1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
692,xgboost,abalone_size_4177,20,4177,0,0.3,400,6,0,0,0,0,0,0,0,0,0,0,0,0,1.94437,0.0682218,0,0,0,0,0,0,2.17791,0.111729,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
693,xgboost,abalone_size_4177,20,4177,0,0.2,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.09773,0.0286939,0,0,0,0,0,0,2.18847,0.120984,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
694,xgboost,abalone_size_4177,20,4177,0,0.3,300,2,0,0,0,0,0,0,0,0,0,0,0,0,2.12447,0.0428392,0,0,0,0,0,0,2.19804,0.116023,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
696,xgboost,abalone_size_4177,20,4177,0,0.1,400,5,0,0,0,0,0,0,0,0,0,0,0,0,2.09591,0.0421636,0,0,0,0,0,0,2.18865,0.116891,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
699,xgboost,abalone_size_4177,20,4177,0,0.3,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.00962,0.0465266,0,0,0,0,0,0,2.16404,0.113851,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
700,xgboost,abalone_size_4177,20,4177,0,0.2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
701,xgboost,abalone_size_4177,20,4177,0,0.1,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.03984,0.0248884,0,0,0,0,0,0,2.16934,0.121211,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
702,xgboost,abalone_size_4177,20,4177,0,0.2,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.10919,0.0520845,0,0,0,0,0,0,2.1934,0.123685,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
703,xgboost,abalone_size_4177,20,4177,0,0.1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,3.06485,0.0260794,0,0,0,0,0,0,3.06327,0.128632,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
705,xgboost,abalone_size_4177,20,4177,0,0.1,600,2,0,0,0,0,0,0,0,0,0,0,0,0,2.04198,0.0289178,0,0,0,0,0,0,2.17065,0.127094,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
706,xgboost,abalone_size_4177,20,4177,0,0.1,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.04955,0.0307358,0,0,0,0,0,0,2.17015,0.122561,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
708,xgboost,abalone_size_4177,20,4177,0,0.1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
714,xgboost,abalone_size_4177,20,4177,0,0.2,500,6,0,0,0,0,0,0,0,0,0,0,0,0,1.97473,0.0584727,0,0,0,0,0,0,2.16903,0.116655,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
715,xgboost,abalone_size_4177,20,4177,0,0.2,25,6,0,0,0,0,0,0,0,0,0,0,0,0,3.02969,0.0273028,0,0,0,0,0,0,3.02731,0.133618,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
716,xgboost,abalone_size_4177,20,4177,0,0.2,600,6,0,0,0,0,0,0,0,0,0,0,0,0,1.91291,0.0867296,0,0,0,0,0,0,2.17517,0.110198,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
718,xgboost,abalone_size_4177,20,4177,0,0.3,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.12188,0.0572248,0,0,0,0,0,0,2.21152,0.104661,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
719,xgboost,abalone_size_4177,20,4177,0,0.1,150,6,0,0,0,0,0,0,0,0,0,0,0,0,2.11088,0.0292581,0,0,0,0,0,0,2.19814,0.113994,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
721,xgboost,abalone_size_4177,20,4177,0,0.3,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.00956,0.0353232,0,0,0,0,0,0,2.16657,0.115037,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
