,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,add_trees,use_pf,pf_add,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split
708,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,3.97127,0.446941,0,0,0,0,0,0,3.98961,0.45972,0.2,0,0,0,0.5,0,0.1,0,1,25,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
709,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.01888,0.458913,0,0,0,0,0,0,4.02836,0.473683,0.2,0,0,0,0.5,0,0.1,0,1,50,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
710,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.04915,0.474029,0,0,0,0,0,0,4.04722,0.495854,0.2,0,0,0,0.5,0,0.1,0,1,75,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
711,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.22206,0.486706,0,0,0,0,0,0,4.24107,0.48952,0.2,0,0,0,0.5,0,0.1,0,1,100,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
712,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.56799,0.886311,0,0,0,0,0,0,4.56391,0.907578,0.2,0,0,0,0.5,0,0.1,0,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
713,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.5876,0.79339,0,0,0,0,0,0,4.5958,0.803469,0.2,0,0,0,0.5,0,0.1,25,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
714,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.00529,0.859597,0,0,0,0,0,0,5.02107,0.887035,0.2,0,0,0,0.5,0,0.1,50,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
715,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.13211,0.950588,0,0,0,0,0,0,5.12809,0.974917,0.2,0,0,0,0.5,0,0.1,75,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
716,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.36432,0.986898,0,0,0,0,0,0,5.3564,0.991783,0.2,0,0,0,0.5,0,0.1,100,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
717,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.41051,0.563763,0,0,0,0,0,0,4.42143,0.573558,0.2,0,0,0,0.7,0,0.1,0,1,25,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
718,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.47954,0.545278,0,0,0,0,0,0,4.49111,0.555148,0.2,0,0,0,0.7,0,0.1,0,1,50,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
719,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.55366,0.551412,0,0,0,0,0,0,4.55253,0.564676,0.2,0,0,0,0.7,0,0.1,0,1,75,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
720,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,4.70488,0.569008,0,0,0,0,0,0,4.71747,0.569852,0.2,0,0,0,0.7,0,0.1,0,1,100,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
721,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.1062,1.03081,0,0,0,0,0,0,5.11203,1.05024,0.2,0,0,0,0.7,0,0.1,0,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
722,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.19546,0.920869,0,0,0,0,0,0,5.20439,0.929438,0.2,0,0,0,0.7,0,0.1,25,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
723,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.60893,1.11541,0,0,0,0,0,0,5.61055,1.11175,0.2,0,0,0,0.7,0,0.1,50,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
724,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.74942,1.21368,0,0,0,0,0,0,5.74113,1.21039,0.2,0,0,0,0.7,0,0.1,75,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
725,sbdt,abalone_size_4177,200,4177,1,0.1,100,2,1,0.0998959,241,0.0468604,72.0212,0.1,0,0,0,0,0,0,5.77787,1.05478,0,0,0,0,0,0,5.78247,1.08287,0.2,0,0,0,0.7,0,0.1,100,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
726,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.24563,0.328069,0,0,0,0,0,0,3.23837,0.327384,0.2,0,0,0,0.1,0,0.1,0,1,37,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
727,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.25288,0.350569,0,0,0,0,0,0,3.24622,0.370751,0.2,0,0,0,0.1,0,0.1,0,1,75,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
728,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.36129,0.360836,0,0,0,0,0,0,3.36199,0.376868,0.2,0,0,0,0.1,0,0.1,0,1,112,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
729,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.50465,0.420427,0,0,0,0,0,0,3.50111,0.42614,0.2,0,0,0,0.1,0,0.1,0,1,150,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
730,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.72413,0.520446,0,0,0,0,0,0,3.72715,0.50506,0.2,0,0,0,0.1,0,0.1,0,0,0,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
731,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.46727,0.439509,0,0,0,0,0,0,3.46531,0.449706,0.2,0,0,0,0.1,0,0.1,37,0,0,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
732,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.6988,0.571307,0,0,0,0,0,0,3.69693,0.596948,0.2,0,0,0,0.1,0,0.1,75,0,0,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
733,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.84732,0.632319,0,0,0,0,0,0,3.84362,0.642733,0.2,0,0,0,0.1,0,0.1,112,0,0,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
734,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.99288,0.759696,0,0,0,0,0,0,3.99264,0.759213,0.2,0,0,0,0.1,0,0.1,150,0,0,0.1,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
735,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.93533,0.469899,0,0,0,0,0,0,3.95215,0.484448,0.2,0,0,0,0.3,0,0.1,0,1,37,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
736,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,3.97892,0.492029,0,0,0,0,0,0,3.98931,0.531533,0.2,0,0,0,0.3,0,0.1,0,1,75,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
737,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.0312,0.480078,0,0,0,0,0,0,4.02934,0.492494,0.2,0,0,0,0.3,0,0.1,0,1,112,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
738,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.21594,0.56438,0,0,0,0,0,0,4.22377,0.574668,0.2,0,0,0,0.3,0,0.1,0,1,150,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
739,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.39314,0.80846,0,0,0,0,0,0,4.3947,0.822336,0.2,0,0,0,0.3,0,0.1,0,0,0,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
740,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.50404,0.73409,0,0,0,0,0,0,4.51169,0.72988,0.2,0,0,0,0.3,0,0.1,37,0,0,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
741,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.82475,0.955315,0,0,0,0,0,0,4.81289,0.942516,0.2,0,0,0,0.3,0,0.1,75,0,0,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
742,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.07443,1.04159,0,0,0,0,0,0,5.07803,1.03827,0.2,0,0,0,0.3,0,0.1,112,0,0,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
743,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.18248,1.00822,0,0,0,0,0,0,5.16989,1.00503,0.2,0,0,0,0.3,0,0.1,150,0,0,0.3,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
744,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.46905,0.587399,0,0,0,0,0,0,4.48118,0.594569,0.2,0,0,0,0.5,0,0.1,0,1,37,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
745,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.51425,0.485536,0,0,0,0,0,0,4.50774,0.495474,0.2,0,0,0,0.5,0,0.1,0,1,75,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
746,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.63758,0.52149,0,0,0,0,0,0,4.63937,0.534075,0.2,0,0,0,0.5,0,0.1,0,1,112,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
747,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,4.79924,0.569837,0,0,0,0,0,0,4.78265,0.55799,0.2,0,0,0,0.5,0,0.1,0,1,150,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
748,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.13784,1.02841,0,0,0,0,0,0,5.13139,1.03244,0.2,0,0,0,0.5,0,0.1,0,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
749,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.30884,0.99575,0,0,0,0,0,0,5.314,1.02468,0.2,0,0,0,0.5,0,0.1,37,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
750,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.70964,1.02071,0,0,0,0,0,0,5.7163,1.02711,0.2,0,0,0,0.5,0,0.1,75,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
751,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.98372,1.21412,0,0,0,0,0,0,5.96783,1.2397,0.2,0,0,0,0.5,0,0.1,112,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
752,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,6.13309,1.21357,0,0,0,0,0,0,6.14255,1.23181,0.2,0,0,0,0.5,0,0.1,150,0,0,0.5,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
753,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.06784,0.639493,0,0,0,0,0,0,5.06195,0.659774,0.2,0,0,0,0.7,0,0.1,0,1,37,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
754,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.18109,0.655039,0,0,0,0,0,0,5.18191,0.660865,0.2,0,0,0,0.7,0,0.1,0,1,75,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
755,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.09469,0.60885,0,0,0,0,0,0,5.11303,0.616514,0.2,0,0,0,0.7,0,0.1,0,1,112,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
756,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.35736,0.639821,0,0,0,0,0,0,5.3672,0.648523,0.2,0,0,0,0.7,0,0.1,0,1,150,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
757,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.63726,1.10298,0,0,0,0,0,0,5.64536,1.11765,0.2,0,0,0,0.7,0,0.1,0,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
758,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,5.89413,0.971071,0,0,0,0,0,0,5.90534,1.00384,0.2,0,0,0,0.7,0,0.1,37,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
759,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,6.28943,1.15072,0,0,0,0,0,0,6.26649,1.16103,0.2,0,0,0,0.7,0,0.1,75,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
760,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,6.72174,1.23416,0,0,0,0,0,0,6.74001,1.22758,0.2,0,0,0,0.7,0,0.1,112,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
761,sbdt,abalone_size_4177,200,4177,1,0.1,150,2,1,0.0999238,241,0.0468883,88.0563,0.1,0,0,0,0,0,0,7.04871,1.39837,0,0,0,0,0,0,7.05686,1.43293,0.2,0,0,0,0.7,0,0.1,150,0,0,0.7,0,1,1,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
762,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.06298,0.114235,0,0,0,0,0,0,3.06097,0.147307,0.2,0,0,0,0.1,0,0.1,0,1,12,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
763,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.91359,0.0931151,0,0,0,0,0,0,2.91308,0.135907,0.2,0,0,0,0.1,0,0.1,0,1,25,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
764,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.85752,0.0946848,0,0,0,0,0,0,2.85816,0.133266,0.2,0,0,0,0.1,0,0.1,0,1,37,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
765,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.80783,0.0958573,0,0,0,0,0,0,2.80719,0.136861,0.2,0,0,0,0.1,0,0.1,0,1,50,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
766,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.44273,0.186026,0,0,0,0,0,0,3.44065,0.20965,0.2,0,0,0,0.1,0,0.1,0,0,0,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
767,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.93705,0.106863,0,0,0,0,0,0,2.9358,0.161685,0.2,0,0,0,0.1,0,0.1,12,0,0,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
768,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.88124,0.133282,0,0,0,0,0,0,2.88024,0.163424,0.2,0,0,0,0.1,0,0.1,25,0,0,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
769,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.94588,0.145672,0,0,0,0,0,0,2.945,0.169955,0.2,0,0,0,0.1,0,0.1,37,0,0,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
770,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.99782,0.189269,0,0,0,0,0,0,2.99531,0.209159,0.2,0,0,0,0.1,0,0.1,50,0,0,0.1,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
771,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.97011,0.159723,0,0,0,0,0,0,2.96774,0.187551,0.2,0,0,0,0.3,0,0.1,0,1,12,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
772,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.84951,0.110805,0,0,0,0,0,0,2.85007,0.150726,0.2,0,0,0,0.3,0,0.1,0,1,25,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
773,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.82821,0.125411,0,0,0,0,0,0,2.82771,0.15737,0.2,0,0,0,0.3,0,0.1,0,1,37,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
774,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.81434,0.12856,0,0,0,0,0,0,2.81731,0.149717,0.2,0,0,0,0.3,0,0.1,0,1,50,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
775,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.49885,0.35377,0,0,0,0,0,0,3.49421,0.367268,0.2,0,0,0,0.3,0,0.1,0,0,0,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
776,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,2.96047,0.187679,0,0,0,0,0,0,2.95778,0.213164,0.2,0,0,0,0.3,0,0.1,12,0,0,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
777,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.16094,0.299992,0,0,0,0,0,0,3.16061,0.306397,0.2,0,0,0,0.3,0,0.1,25,0,0,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
778,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.3117,0.359973,0,0,0,0,0,0,3.31883,0.379672,0.2,0,0,0,0.3,0,0.1,37,0,0,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
779,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.41506,0.409996,0,0,0,0,0,0,3.41784,0.413374,0.2,0,0,0,0.3,0,0.1,50,0,0,0.3,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
780,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.16407,0.256241,0,0,0,0,0,0,3.16431,0.273801,0.2,0,0,0,0.5,0,0.1,0,1,12,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
781,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.07269,0.225902,0,0,0,0,0,0,3.06904,0.246172,0.2,0,0,0,0.5,0,0.1,0,1,25,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
782,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.01517,0.202137,0,0,0,0,0,0,3.0182,0.238913,0.2,0,0,0,0.5,0,0.1,0,1,37,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
783,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.0343,0.197993,0,0,0,0,0,0,3.03126,0.218593,0.2,0,0,0,0.5,0,0.1,0,1,50,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
784,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.69511,0.508474,0,0,0,0,0,0,3.69117,0.533247,0.2,0,0,0,0.5,0,0.1,0,0,0,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
785,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.30089,0.374818,0,0,0,0,0,0,3.29879,0.384817,0.2,0,0,0,0.5,0,0.1,12,0,0,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
786,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.53498,0.442645,0,0,0,0,0,0,3.54051,0.44447,0.2,0,0,0,0.5,0,0.1,25,0,0,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
787,sbdt,abalone_size_4177,200,4177,1,0.1,50,2,1,0.0999746,240,0.0467416,51.1014,0.1,0,0,0,0,0,0,3.74061,0.626063,0,0,0,0,0,0,3.74944,0.636499,0.2,0,0,0,0.5,0,0.1,37,0,0,0.5,0,1,15,0.5,0.1,1,0,1,0,0,1,1,1,add,1,2,0
